Clarion,//www.tfrrs.org/teams/PA_college_m_Clarion.html
Claremont-Mudd-Scripps,//www.tfrrs.org/teams/CA_college_f_Claremont_Mudd_Scripps.html
Clark (Mass.),//www.tfrrs.org/teams/MA_college_m_Clark.html
Clarion,//www.tfrrs.org/teams/PA_college_f_Clarion.html
Clark Atlanta,//www.tfrrs.org/teams/GA_college_m_Clark_Atlanta.html
Clark (Mass.),//www.tfrrs.org/teams/MA_college_f_Clark.html
Clarks Summit,//www.tfrrs.org/teams/PA_college_m_Clarks Summit.html
Clark Atlanta,//www.tfrrs.org/teams/GA_college_f_Clark_Atlanta.html
Clarks Summit University,//www.tfrrs.org/teams/xc/57448.html
Clarks Summit,//www.tfrrs.org/teams/PA_college_f_Clarks Summit.html
Clarkson,//www.tfrrs.org/teams/NY_college_m_Clarkson.html
Clarks Summit University,//www.tfrrs.org/teams/xc/57449.html
Clayton State,//www.tfrrs.org/teams/GA_college_m_Clayton_State.html
Clarkson,//www.tfrrs.org/teams/NY_college_f_Clarkson.html
Clemson,//www.tfrrs.org/teams/SC_college_m_Clemson.html
Clayton State,//www.tfrrs.org/teams/GA_college_f_Clayton_State.html
Cleveland St.,//www.tfrrs.org/teams/OH_college_m_Cleveland_St.html
Clemson,//www.tfrrs.org/teams/SC_college_f_Clemson.html
Coast Guard,//www.tfrrs.org/teams/CT_college_m_Coast_Guard.html
Cleveland St.,//www.tfrrs.org/teams/OH_college_f_Cleveland_St.html
Coastal Carolina,//www.tfrrs.org/teams/SC_college_m_Coastal_Carolina.html
Coast Guard,//www.tfrrs.org/teams/CT_college_f_Coast_Guard.html
Coe,//www.tfrrs.org/teams/IA_college_m_Coe.html
Coastal Carolina,//www.tfrrs.org/teams/SC_college_f_Coastal_Carolina.html
Coker,//www.tfrrs.org/teams/SC_college_m_Coker.html
Coe,//www.tfrrs.org/teams/IA_college_f_Coe.html
Col. of Charleston,//www.tfrrs.org/teams/SC_college_m_Col_of_Charleston.html
Coker,//www.tfrrs.org/teams/SC_college_f_Coker.html
Colby,//www.tfrrs.org/teams/ME_college_m_Colby.html
Col. of Charleston,//www.tfrrs.org/teams/SC_college_f_Col_of_Charleston.html
Colby-Sawyer,//www.tfrrs.org/teams/NH_college_m_Colby_Sawyer.html
Colby,//www.tfrrs.org/teams/ME_college_f_Colby.html
Colgate,//www.tfrrs.org/teams/NY_college_m_Colgate.html
Colby-Sawyer,//www.tfrrs.org/teams/NH_college_f_Colby_Sawyer.html
Colo. Christian,//www.tfrrs.org/teams/CO_college_m_Colo_Christian.html
Colgate,//www.tfrrs.org/teams/NY_college_f_Colgate.html
Colorado,//www.tfrrs.org/teams/CO_college_m_Colorado.html
Colo. Christian,//www.tfrrs.org/teams/CO_college_f_Colo_Christian.html
Colorado College,//www.tfrrs.org/teams/CO_college_m_Colorado_College.html
Colorado,//www.tfrrs.org/teams/CO_college_f_Colorado.html
Colorado Mesa,//www.tfrrs.org/teams/CO_college_m_Mesa_State.html
Colorado College,//www.tfrrs.org/teams/CO_college_f_Colorado_College.html
Colorado Mines,//www.tfrrs.org/teams/CO_college_m_Colorado_Mines.html
Colorado Mesa,//www.tfrrs.org/teams/CO_college_f_Mesa_State.html
Colorado St.,//www.tfrrs.org/teams/CO_college_m_Colorado_St.html
Colorado Mines,//www.tfrrs.org/teams/CO_college_f_Colorado_Mines.html
Columbia,//www.tfrrs.org/teams/NY_college_m_Columbia.html
Colorado St.,//www.tfrrs.org/teams/CO_college_f_Colorado_St.html
Columbus St.,//www.tfrrs.org/teams/GA_college_m_Columbus_St.html
Columbia,//www.tfrrs.org/teams/NY_college_f_Columbia.html
Concord,//www.tfrrs.org/teams/WV_college_m_Concord.html
Columbus St.,//www.tfrrs.org/teams/GA_college_f_Columbus_St.html
Concordia (Cal.),//www.tfrrs.org/teams/CA_college_m_Concordia_CA.html
Concord,//www.tfrrs.org/teams/WV_college_f_Concord.html
Concordia (N.Y.),//www.tfrrs.org/teams/NY_college_m_Concordia_NY.html
Concordia (Cal.),//www.tfrrs.org/teams/CA_college_f_Concordia_CA.html
Concordia (Ore.),//www.tfrrs.org/teams/OR_college_m_Concordia_OR.html
Concordia (N.Y.),//www.tfrrs.org/teams/NY_college_f_Concordia_NY.html
Concordia (Tex.),//www.tfrrs.org/teams/TX_college_m_Concordia_TX.html
Concordia (Ore.),//www.tfrrs.org/teams/OR_college_f_Concordia_OR.html
Concordia (Wis.),//www.tfrrs.org/teams/WI_college_m_Concordia_WI.html
Concordia (Tex.),//www.tfrrs.org/teams/TX_college_f_Concordia_TX.html
Concordia Univ. Chicago,//www.tfrrs.org/teams/IL_college_m_Concordia_IL.html
Concordia (Wis.),//www.tfrrs.org/teams/WI_college_f_Concordia_WI.html
Concordia-Moorhead,//www.tfrrs.org/teams/MN_college_m_Concordia_Moorhead.html
Concordia Univ. Chicago,//www.tfrrs.org/teams/IL_college_f_Concordia_IL.html
Concordia-St. Paul,//www.tfrrs.org/teams/MN_college_m_Concordia_St_Paul.html
Concordia-Moorhead,//www.tfrrs.org/teams/MN_college_f_Concordia_Moorhead.html
Connecticut,//www.tfrrs.org/teams/CT_college_m_Connecticut.html
Concordia-St. Paul,//www.tfrrs.org/teams/MN_college_f_Concordia_St_Paul.html
Connecticut College,//www.tfrrs.org/teams/CT_college_m_Conn_College.html
Connecticut,//www.tfrrs.org/teams/CT_college_f_Connecticut.html
Converse,//www.tfrrs.org/teams/SC_college_m_Converse.html
Connecticut College,//www.tfrrs.org/teams/CT_college_f_Conn_College.html
Coppin State,//www.tfrrs.org/teams/MD_college_m_Coppin_State.html
Converse,//www.tfrrs.org/teams/SC_college_f_Converse.html
Cornell,//www.tfrrs.org/teams/NY_college_m_Cornell.html
Coppin State,//www.tfrrs.org/teams/MD_college_f_Coppin_State.html
Cornell College,//www.tfrrs.org/teams/IA_college_m_Cornell_College.html
Cornell,//www.tfrrs.org/teams/NY_college_f_Cornell.html
Cortland St.,//www.tfrrs.org/teams/NY_college_m_Cortland_St.html
Cornell College,//www.tfrrs.org/teams/IA_college_f_Cornell_College.html
Covenant,//www.tfrrs.org/teams/GA_college_m_Covenant.html
Cortland St.,//www.tfrrs.org/teams/NY_college_f_Cortland_St.html
Creighton,//www.tfrrs.org/teams/NE_college_m_Creighton.html
Covenant,//www.tfrrs.org/teams/GA_college_f_Covenant.html
Crown,//www.tfrrs.org/teams/MN_college_m_Crown.html
Creighton,//www.tfrrs.org/teams/NE_college_f_Creighton.html
Curry,//www.tfrrs.org/teams/MA_college_m_Curry.html
Crown,//www.tfrrs.org/teams/MN_college_f_Crown.html
D'Youville,//www.tfrrs.org/teams/NY_college_m_DYouville.html
Curry,//www.tfrrs.org/teams/MA_college_f_Curry.html
Daemen,//www.tfrrs.org/teams/NY_college_m_Daemen.html
D'Youville,//www.tfrrs.org/teams/NY_college_f_DYouville.html
Dallas,//www.tfrrs.org/teams/TX_college_m_Dallas.html
Daemen,//www.tfrrs.org/teams/NY_college_f_Daemen.html
Dallas Baptist,//www.tfrrs.org/teams/TX_college_m_Dallas_Baptist.html
Dallas,//www.tfrrs.org/teams/TX_college_f_Dallas.html
Daniel Webster,//www.tfrrs.org/teams/NH_college_m_Daniel_Webster.html
Dallas Baptist,//www.tfrrs.org/teams/TX_college_f_Dallas_Baptist.html
Dartmouth,//www.tfrrs.org/teams/NH_college_m_Dartmouth.html
Daniel Webster,//www.tfrrs.org/teams/NH_college_f_Daniel_Webster.html
Davenport,//www.tfrrs.org/teams/MI_college_m_Davenport.html
Dartmouth,//www.tfrrs.org/teams/NH_college_f_Dartmouth.html
Davidson,//www.tfrrs.org/teams/NC_college_m_Davidson.html
Davenport,//www.tfrrs.org/teams/MI_college_f_Davenport.html
Davis & Elkins,//www.tfrrs.org/teams/WV_college_m_Davis__Elkins.html
Davidson,//www.tfrrs.org/teams/NC_college_f_Davidson.html
Dayton,//www.tfrrs.org/teams/OH_college_m_Dayton.html
Davis & Elkins,//www.tfrrs.org/teams/WV_college_f_Davis__Elkins.html
DePaul,//www.tfrrs.org/teams/IL_college_m_DePaul.html
Dayton,//www.tfrrs.org/teams/OH_college_f_Dayton.html
DePauw,//www.tfrrs.org/teams/IN_college_m_DePauw.html
DePaul,//www.tfrrs.org/teams/IL_college_f_DePaul.html
DeSales,//www.tfrrs.org/teams/PA_college_m_DeSales.html
DePauw,//www.tfrrs.org/teams/IN_college_f_DePauw.html
Dean (Mass.),//www.tfrrs.org/teams/xc/MA_college_m_Dean_Mass.html
DeSales,//www.tfrrs.org/teams/PA_college_f_DeSales.html
Defiance,//www.tfrrs.org/teams/OH_college_m_Defiance.html
Dean (Mass.),//www.tfrrs.org/teams/xc/MA_college_f_Dean_Mass.html
Delaware,//www.tfrrs.org/teams/DE_college_m_Delaware.html
Defiance,//www.tfrrs.org/teams/OH_college_f_Defiance.html
Delaware State,//www.tfrrs.org/teams/DE_college_m_Delaware_State.html
Delaware,//www.tfrrs.org/teams/DE_college_f_Delaware.html
Delaware Valley,//www.tfrrs.org/teams/PA_college_m_Delaware_Valley.html
Delaware State,//www.tfrrs.org/teams/DE_college_f_Delaware_State.html
Delta St.,//www.tfrrs.org/teams/MS_college_m_Delta_St.html
Delaware Valley,//www.tfrrs.org/teams/PA_college_f_Delaware_Valley.html
Denison,//www.tfrrs.org/teams/OH_college_m_Denison.html
Delta St.,//www.tfrrs.org/teams/MS_college_f_Delta_St.html
Denver,//www.tfrrs.org/teams/CO_college_m_Denver.html
Denison,//www.tfrrs.org/teams/OH_college_f_Denison.html
Detroit Mercy,//www.tfrrs.org/teams/MI_college_m_Detroit_Mercy.html
Denver,//www.tfrrs.org/teams/CO_college_f_Denver.html
Dickinson,//www.tfrrs.org/teams/PA_college_m_Dickinson_College.html
Detroit Mercy,//www.tfrrs.org/teams/MI_college_f_Detroit_Mercy.html
District of Columbia,//www.tfrrs.org/teams/DC_college_m_District_of_Columbia.html
Diablo Valley,//www.tfrrs.org/teams/xc/CA_jcollege_f_Diablo_Valley.html
Dixie State,//www.tfrrs.org/teams/UT_college_m_Dixie_State.html
Dickinson,//www.tfrrs.org/teams/PA_college_f_Dickinson_College.html
Dominican (Cal.),//www.tfrrs.org/teams/xc/CA_college_m_Dominican_Cal.html
District of Columbia,//www.tfrrs.org/teams/DC_college_f_District_of_Columbia.html
Dominican (Ill.),//www.tfrrs.org/teams/IL_college_m_Dominican_IL.html
Dixie State,//www.tfrrs.org/teams/UT_college_f_Dixie_State.html
Dominican (N.Y.),//www.tfrrs.org/teams/NY_college_m_Dominican_NY.html
Dominican (Cal.),//www.tfrrs.org/teams/xc/CA_college_f_Dominican_Cal.html
Dowling,//www.tfrrs.org/teams/NY_college_m_Dowling.html
Dominican (Ill.),//www.tfrrs.org/teams/IL_college_f_Dominican_IL.html
Drake,//www.tfrrs.org/teams/IA_college_m_Drake.html
Dominican (N.Y.),//www.tfrrs.org/teams/NY_college_f_Dominican_NY.html
Drew,//www.tfrrs.org/teams/NJ_college_m_Drew.html
Dowling,//www.tfrrs.org/teams/NY_college_f_Dowling.html
Drury,//www.tfrrs.org/teams/MO_college_m_Drury.html
Drake,//www.tfrrs.org/teams/IA_college_f_Drake.html
Dubuque,//www.tfrrs.org/teams/IA_college_m_Dubuque.html
Drew,//www.tfrrs.org/teams/NJ_college_f_Drew.html
Duke,//www.tfrrs.org/teams/NC_college_m_Duke.html
Drury,//www.tfrrs.org/teams/MO_college_f_Drury.html
Duquesne,//www.tfrrs.org/teams/PA_college_m_Duquesne.html
Dubuque,//www.tfrrs.org/teams/IA_college_f_Dubuque.html
Earlham,//www.tfrrs.org/teams/IN_college_m_Earlham.html
Duke,//www.tfrrs.org/teams/NC_college_f_Duke.html
East Carolina,//www.tfrrs.org/teams/NC_college_m_East_Carolina.html
Duquesne,//www.tfrrs.org/teams/PA_college_f_Duquesne.html
East Central,//www.tfrrs.org/teams/OK_college_m_East_Central.html
Earlham,//www.tfrrs.org/teams/IN_college_f_Earlham.html
East Stroudsburg,//www.tfrrs.org/teams/PA_college_m_East_Stroudsburg.html
East Carolina,//www.tfrrs.org/teams/NC_college_f_East_Carolina.html
East Tenn. St.,//www.tfrrs.org/teams/TN_college_m_East_Tenn_St.html
East Central,//www.tfrrs.org/teams/OK_college_f_East_Central.html
East Texas Baptist,//www.tfrrs.org/teams/TX_college_m_East_Texas_Baptist.html
East Stroudsburg,//www.tfrrs.org/teams/PA_college_f_East_Stroudsburg.html
Eastern,//www.tfrrs.org/teams/PA_college_m_Eastern.html
East Tenn. St.,//www.tfrrs.org/teams/TN_college_f_East_Tenn_St.html
Eastern Conn. St.,//www.tfrrs.org/teams/CT_college_m_Eastern_Conn_St.html
East Texas Baptist,//www.tfrrs.org/teams/TX_college_f_East_Texas_Baptist.html
Eastern Illinois,//www.tfrrs.org/teams/IL_college_m_Eastern_Illinois.html
Eastern,//www.tfrrs.org/teams/PA_college_f_Eastern.html
Eastern Kentucky,//www.tfrrs.org/teams/KY_college_m_Eastern_Kentucky.html
Eastern Conn. St.,//www.tfrrs.org/teams/CT_college_f_Eastern_Conn_St.html
Eastern Mennonite,//www.tfrrs.org/teams/VA_college_m_Eastern_Mennonite.html
Eastern Illinois,//www.tfrrs.org/teams/IL_college_f_Eastern_Illinois.html
Eastern Michigan,//www.tfrrs.org/teams/MI_college_m_Eastern_Michigan.html
Eastern Kentucky,//www.tfrrs.org/teams/KY_college_f_Eastern_Kentucky.html
Eastern Nazarene,//www.tfrrs.org/teams/MA_college_m_Eastern_Nazarene.html
Eastern Mennonite,//www.tfrrs.org/teams/VA_college_f_Eastern_Mennonite.html
Eastern New Mexico,//www.tfrrs.org/teams/NM_college_m_Eastern_New_Mexico.html
Eastern Michigan,//www.tfrrs.org/teams/MI_college_f_Eastern_Michigan.html
Eastern Washington,//www.tfrrs.org/teams/WA_college_m_Eastern_Washington.html
Eastern Nazarene,//www.tfrrs.org/teams/MA_college_f_Eastern_Nazarene.html
Eckerd,//www.tfrrs.org/teams/FL_college_m_Eckerd.html
Eastern New Mexico,//www.tfrrs.org/teams/NM_college_f_Eastern_New_Mexico.html
Edgewood,//www.tfrrs.org/teams/WI_college_m_Edgewood.html
Eastern Washington,//www.tfrrs.org/teams/WA_college_f_Eastern_Washington.html
Edinboro,//www.tfrrs.org/teams/PA_college_m_Edinboro.html
Eckerd,//www.tfrrs.org/teams/FL_college_f_Eckerd.html
Elizabeth City St.,//www.tfrrs.org/teams/NC_college_m_Elizabeth_City_St.html
Edgewood,//www.tfrrs.org/teams/WI_college_f_Edgewood.html
Elizabethtown,//www.tfrrs.org/teams/PA_college_m_Elizabethtown.html
Edinboro,//www.tfrrs.org/teams/PA_college_f_Edinboro.html
Elmhurst,//www.tfrrs.org/teams/IL_college_m_Elmhurst.html
Elizabeth City St.,//www.tfrrs.org/teams/NC_college_f_Elizabeth_City_St.html
Elmira College,//www.tfrrs.org/teams/NY_college_m_Elmira_College.html
Elizabethtown,//www.tfrrs.org/teams/PA_college_f_Elizabethtown.html
Elms,//www.tfrrs.org/teams/MA_college_m_Elms.html
Elmhurst,//www.tfrrs.org/teams/IL_college_f_Elmhurst.html
Elon,//www.tfrrs.org/teams/NC_college_m_Elon.html
Elmira College,//www.tfrrs.org/teams/NY_college_f_Elmira_College.html
Embry-Riddle,//www.tfrrs.org/teams/FL_college_m_Embry_Riddle.html
Elms,//www.tfrrs.org/teams/MA_college_f_Elms.html
Emerson,//www.tfrrs.org/teams/MA_college_m_Emerson.html
Elon,//www.tfrrs.org/teams/NC_college_f_Elon.html
Emmanuel (Ga.),//www.tfrrs.org/teams/GA_college_m_Emmanuel_GA.html
Embry-Riddle,//www.tfrrs.org/teams/FL_college_f_Embry_Riddle.html
Emmanuel (Mass.),//www.tfrrs.org/teams/MA_college_m_Emmanuel_MA.html
Emerson,//www.tfrrs.org/teams/MA_college_f_Emerson.html
Emory,//www.tfrrs.org/teams/GA_college_m_Emory.html
Emmanuel (Ga.),//www.tfrrs.org/teams/GA_college_f_Emmanuel_GA.html
Emory & Henry,//www.tfrrs.org/teams/VA_college_m_Emory__Henry.html
Emmanuel (Mass.),//www.tfrrs.org/teams/MA_college_f_Emmanuel_MA.html
Emporia St.,//www.tfrrs.org/teams/KS_college_m_Emporia_St.html
Emory,//www.tfrrs.org/teams/GA_college_f_Emory.html
Endicott,//www.tfrrs.org/teams/MA_college_m_Endicott.html
Emory & Henry,//www.tfrrs.org/teams/VA_college_f_Emory__Henry.html
Erskine,//www.tfrrs.org/teams/SC_college_m_Erskine.html
Emporia St.,//www.tfrrs.org/teams/KS_college_f_Emporia_St.html
Eureka,//www.tfrrs.org/teams/IL_college_m_Eureka.html
Endicott,//www.tfrrs.org/teams/MA_college_f_Endicott.html
Evansville,//www.tfrrs.org/teams/IN_college_m_Evansville.html
Erskine,//www.tfrrs.org/teams/SC_college_f_Erskine.html
FDU-Florham,//www.tfrrs.org/teams/NJ_college_m_FDU_Florham.html
Eureka,//www.tfrrs.org/teams/IL_college_f_Eureka.html
FIU,//www.tfrrs.org/teams/FL_college_m_Florida_Intl.html
Evansville,//www.tfrrs.org/teams/IN_college_f_Evansville.html
Fairfield,//www.tfrrs.org/teams/CT_college_m_Fairfield.html
FDU-Florham,//www.tfrrs.org/teams/NJ_college_f_FDU_Florham.html
Fairleigh Dickinson,//www.tfrrs.org/teams/NJ_college_m_Fairleigh_Dickinson.html
FIU,//www.tfrrs.org/teams/FL_college_f_Florida_Intl.html
Fairmont St,//www.tfrrs.org/teams/WV_college_m_Fairmont_St.html
Fairfield,//www.tfrrs.org/teams/CT_college_f_Fairfield.html
Farmingdale St.,//www.tfrrs.org/teams/NY_college_m_Farmingdale_St.html
Fairleigh Dickinson,//www.tfrrs.org/teams/NJ_college_f_Fairleigh_Dickinson.html
Fayetteville St.,//www.tfrrs.org/teams/NC_college_m_Fayetteville_St.html
Fairmont St,//www.tfrrs.org/teams/WV_college_f_Fairmont_St.html
Felician,//www.tfrrs.org/teams/NJ_college_m_Felician.html
Farmingdale St.,//www.tfrrs.org/teams/NY_college_f_Farmingdale_St.html
Ferris State,//www.tfrrs.org/teams/MI_college_m_Ferris_State.html
Fayetteville St.,//www.tfrrs.org/teams/NC_college_f_Fayetteville_St.html
Ferrum,//www.tfrrs.org/teams/VA_college_m_Ferrum_College.html
Felician,//www.tfrrs.org/teams/NJ_college_f_Felician.html
Findlay,//www.tfrrs.org/teams/OH_college_m_Findlay.html
Ferris State,//www.tfrrs.org/teams/MI_college_f_Ferris_State.html
Finlandia,//www.tfrrs.org/teams/MI_college_m_Finlandia.html
Ferrum,//www.tfrrs.org/teams/VA_college_f_Ferrum_College.html
Fitchburg St.,//www.tfrrs.org/teams/MA_college_m_Fitchburg_St.html
Findlay,//www.tfrrs.org/teams/OH_college_f_Findlay.html
Flagler,//www.tfrrs.org/teams/FL_college_m_Flagler.html
Finlandia,//www.tfrrs.org/teams/MI_college_f_Finlandia.html
Florida,//www.tfrrs.org/teams/FL_college_m_Florida.html
Fitchburg St.,//www.tfrrs.org/teams/MA_college_f_Fitchburg_St.html
Florida A&M,//www.tfrrs.org/teams/FL_college_m_Florida_AM.html
Flagler,//www.tfrrs.org/teams/FL_college_f_Flagler.html
Florida Atlantic,//www.tfrrs.org/teams/FL_college_m_Florida_Atlantic.html
Florida,//www.tfrrs.org/teams/FL_college_f_Florida.html
Florida Gulf Coast,//www.tfrrs.org/teams/FL_college_m_Florida_Gulf_Coast.html
Florida A&M,//www.tfrrs.org/teams/FL_college_f_Florida_AM.html
Florida Southern,//www.tfrrs.org/teams/FL_college_m_Florida_Southern.html
Florida Atlantic,//www.tfrrs.org/teams/FL_college_f_Florida_Atlantic.html
Florida State,//www.tfrrs.org/teams/FL_college_m_Florida_State.html
Florida Gulf Coast,//www.tfrrs.org/teams/FL_college_f_Florida_Gulf_Coast.html
Florida Tech,//www.tfrrs.org/teams/FL_college_m_Florida_Tech.html
Florida Southern,//www.tfrrs.org/teams/FL_college_f_Florida_Southern.html
Fontbonne,//www.tfrrs.org/teams/MO_college_m_Fontbonne.html
Florida State,//www.tfrrs.org/teams/FL_college_f_Florida_State.html
Fordham,//www.tfrrs.org/teams/NY_college_m_Fordham.html
Florida Tech,//www.tfrrs.org/teams/FL_college_f_Florida_Tech.html
Fort Hays St.,//www.tfrrs.org/teams/KS_college_m_Fort_Hays_St.html
Fontbonne,//www.tfrrs.org/teams/MO_college_f_Fontbonne.html
Fort Lewis,//www.tfrrs.org/teams/CO_college_m_Fort_Lewis.html
Fordham,//www.tfrrs.org/teams/NY_college_f_Fordham.html
Fort Valley State,//www.tfrrs.org/teams/GA_college_m_Fort_Valley_State.html
Fort Hays St.,//www.tfrrs.org/teams/KS_college_f_Fort_Hays_St.html
Framingham St.,//www.tfrrs.org/teams/MA_college_m_Framingham_St.html
Fort Lewis,//www.tfrrs.org/teams/CO_college_f_Fort_Lewis.html
Francis Marion,//www.tfrrs.org/teams/SC_college_m_Francis_Marion.html
Fort Valley State,//www.tfrrs.org/teams/GA_college_f_Fort_Valley_State.html
Franciscan (Ohio),//www.tfrrs.org/teams/OH_college_m_Franciscan-OH.html
Framingham St.,//www.tfrrs.org/teams/MA_college_f_Framingham_St.html
Franklin,//www.tfrrs.org/teams/IN_college_m_Franklin.html
Francis Marion,//www.tfrrs.org/teams/SC_college_f_Francis_Marion.html
Franklin & Marshall,//www.tfrrs.org/teams/PA_college_m_Franklin__Marshall.html
Franciscan (Ohio),//www.tfrrs.org/teams/OH_college_f_Franciscan-OH.html
Franklin Pierce,//www.tfrrs.org/teams/NH_college_m_Franklin_Pierce.html
Franklin,//www.tfrrs.org/teams/IN_college_f_Franklin.html
Fredonia,//www.tfrrs.org/teams/NY_college_m_Fredonia_St.html
Franklin & Marshall,//www.tfrrs.org/teams/PA_college_f_Franklin__Marshall.html
Fresno Pacific,//www.tfrrs.org/teams/CA_college_m_Fresno_Pacific.html
Franklin Pierce,//www.tfrrs.org/teams/NH_college_f_Franklin_Pierce.html
Fresno State,//www.tfrrs.org/teams/CA_college_m_Fresno_State.html
Fredonia,//www.tfrrs.org/teams/NY_college_f_Fredonia_St.html
Frostburg State,//www.tfrrs.org/teams/MD_college_m_Frostburg_State.html
Fresno Pacific,//www.tfrrs.org/teams/CA_college_f_Fresno_Pacific.html
Furman,//www.tfrrs.org/teams/SC_college_m_Furman.html
Fresno State,//www.tfrrs.org/teams/CA_college_f_Fresno_State.html
Gallaudet,//www.tfrrs.org/teams/DC_college_m_Gallaudet.html
Frostburg State,//www.tfrrs.org/teams/MD_college_f_Frostburg_State.html
Gannon,//www.tfrrs.org/teams/PA_college_m_Gannon.html
Furman,//www.tfrrs.org/teams/SC_college_f_Furman.html
Gardner-Webb,//www.tfrrs.org/teams/NC_college_m_Gardner_Webb.html
Gallaudet,//www.tfrrs.org/teams/DC_college_f_Gallaudet.html
Geneva,//www.tfrrs.org/teams/PA_college_m_Geneva.html
Gannon,//www.tfrrs.org/teams/PA_college_f_Gannon.html
George Fox,//www.tfrrs.org/teams/OR_college_m_George_Fox.html
Gardner-Webb,//www.tfrrs.org/teams/NC_college_f_Gardner_Webb.html
George Mason,//www.tfrrs.org/teams/VA_college_m_George_Mason.html
Geneva,//www.tfrrs.org/teams/PA_college_f_Geneva.html
George Washington,//www.tfrrs.org/teams/DC_college_m_George_Washington.html
George Fox,//www.tfrrs.org/teams/OR_college_f_George_Fox.html
Georgetown,//www.tfrrs.org/teams/DC_college_m_Georgetown_DC.html
George Mason,//www.tfrrs.org/teams/VA_college_f_George_Mason.html
Georgia,//www.tfrrs.org/teams/GA_college_m_Georgia.html
George Washington,//www.tfrrs.org/teams/DC_college_f_George_Washington.html
Georgia College,//www.tfrrs.org/teams/GA_college_m_GCSU.html
Georgetown,//www.tfrrs.org/teams/DC_college_f_Georgetown_DC.html
Georgia Southern,//www.tfrrs.org/teams/GA_college_m_Georgia_Southern.html
Georgia,//www.tfrrs.org/teams/GA_college_f_Georgia.html
Georgia Southwestern,//www.tfrrs.org/teams/xc/GA_college_m_Georgia_Southwestern.html
Georgia College,//www.tfrrs.org/teams/GA_college_f_GCSU.html
Georgia State,//www.tfrrs.org/teams/GA_college_m_Georgia_State.html
Georgia Southern,//www.tfrrs.org/teams/GA_college_f_Georgia_Southern.html
Georgia Tech,//www.tfrrs.org/teams/GA_college_m_Georgia_Tech.html
Georgia Southwestern,//www.tfrrs.org/teams/xc/GA_college_f_Georgia_Southwestern.html
Georgian Court,//www.tfrrs.org/teams/NJ_college_m_Georgian_Court.html
Georgia State,//www.tfrrs.org/teams/GA_college_f_Georgia_State.html
Gettysburg,//www.tfrrs.org/teams/PA_college_m_Gettysburg.html
Georgia Tech,//www.tfrrs.org/teams/GA_college_f_Georgia_Tech.html
Glenville St.,//www.tfrrs.org/teams/WV_college_m_Glenville_St.html
Georgian Court,//www.tfrrs.org/teams/NJ_college_f_Georgian_Court.html
Goldey-Beacom,//www.tfrrs.org/teams/DE_college_m_Goldey_Beacom.html
Gettysburg,//www.tfrrs.org/teams/PA_college_f_Gettysburg.html
Gonzaga,//www.tfrrs.org/teams/WA_college_m_Gonzaga.html
Glenville St.,//www.tfrrs.org/teams/WV_college_f_Glenville_St.html
Gordon,//www.tfrrs.org/teams/MA_college_m_Gordon.html
Goldey-Beacom,//www.tfrrs.org/teams/DE_college_f_Goldey_Beacom.html
Goucher,//www.tfrrs.org/teams/MD_college_m_Goucher.html
Gonzaga,//www.tfrrs.org/teams/WA_college_f_Gonzaga.html
Grambling,//www.tfrrs.org/teams/LA_college_m_Grambling.html
Gordon,//www.tfrrs.org/teams/MA_college_f_Gordon.html
Grand Canyon,//www.tfrrs.org/teams/AZ_college_m_Grand_Canyon.html
Goucher,//www.tfrrs.org/teams/MD_college_f_Goucher.html
Grand Valley St.,//www.tfrrs.org/teams/MI_college_m_Grand_Valley_St.html
Grambling,//www.tfrrs.org/teams/LA_college_f_Grambling.html
Green Mountain,//www.tfrrs.org/teams/VT_college_m_Green_Mountain.html
Grand Canyon,//www.tfrrs.org/teams/AZ_college_f_Grand_Canyon.html
Greensboro,//www.tfrrs.org/teams/NC_college_m_Greensboro.html
Grand Valley St.,//www.tfrrs.org/teams/MI_college_f_Grand_Valley_St.html
Greenville,//www.tfrrs.org/teams/IL_college_m_Greenville.html
Green Mountain,//www.tfrrs.org/teams/VT_college_f_Green_Mountain.html
Grinnell,//www.tfrrs.org/teams/IA_college_m_Grinnell.html
Greensboro,//www.tfrrs.org/teams/NC_college_f_Greensboro.html
Grove City,//www.tfrrs.org/teams/PA_college_m_Grove_City.html
Greenville,//www.tfrrs.org/teams/IL_college_f_Greenville.html
Guilford,//www.tfrrs.org/teams/NC_college_m_Guilford.html
Grinnell,//www.tfrrs.org/teams/IA_college_f_Grinnell.html
Gustavus Adolphus,//www.tfrrs.org/teams/MN_college_m_Gustavus_Adolphus.html
Grove City,//www.tfrrs.org/teams/PA_college_f_Grove_City.html
Gwynedd-Mercy,//www.tfrrs.org/teams/PA_college_m_Gwynedd_Mercy.html
Guilford,//www.tfrrs.org/teams/NC_college_f_Guilford.html
Hamilton,//www.tfrrs.org/teams/NY_college_m_Hamilton.html
Gustavus Adolphus,//www.tfrrs.org/teams/MN_college_f_Gustavus_Adolphus.html
Hamline,//www.tfrrs.org/teams/MN_college_m_Hamline.html
Gwynedd-Mercy,//www.tfrrs.org/teams/PA_college_f_Gwynedd_Mercy.html
Hampden-Sydney,//www.tfrrs.org/teams/VA_college_m_Hampden_Sydney.html
Hamilton,//www.tfrrs.org/teams/NY_college_f_Hamilton.html
Hampton,//www.tfrrs.org/teams/VA_college_m_Hampton.html
Hamline,//www.tfrrs.org/teams/MN_college_f_Hamline.html
